OffspringID,InferredDad,InferredMum,Probability
MC19_J0816,MC19_M0304,MC19_F0187,1
MC19_J0729,MC19_RM074,MC19_F0888,1
MC19_J0737,MC19_M0473,#,1
MC19_J0745,MC19_M0831,MC19_F0096,1
MC19_J0753,*,MC19_F0865,1
MC19_J0761,MC19_RM074,MC19_F0888,1
MC19_J0769,MC19_RM091,MC19_F0933,1
MC19_J0777,MC19_M0900,MC19_F0006,1
MC19_J0785,MC19_RM079,MC19_F0073,1
MC19_J0793,MC19_M0899,MC19_F0138,1
MC19_J0801,MC19_M0366,MC19_F0338,1
MC19_J0809,MC19_RM008,MC19_F0964,1
MC19_J0817,MC19_RM070,MC19_F0215,1
MC19_J0730,MC19_M0068,MC19_F0390,1
MC19_J0738,MC19_RM052,MC19_F0014,1
MC19_J0746,MC19_RM058,MC19_F0243,1
MC19_J0754,MC19_RM074,MC19_F0888,1
MC19_J0762,MC19_RM011,MC19_F0461,1
MC19_J0770,*,#,1
MC19_J0778,MC19_M0516,MC19_F0455,1
MC19_J0786,MC19_M0319,MC19_F0989,1
MC19_J0794,MC19_RM010,MC19_F0922,1
MC19_J0802,MC19_M0020,#,1
MC19_J0810,MC19_M0569,MC19_F0595,1
MC19_J0818,MC19_M0154,MC19_F0536,1
MC19_J0731,MC19_M0304,MC19_F0187,1
MC19_J0739,MC19_RM004,MC19_F0177,1
MC19_J0747,MC19_M0173,MC19_F0912,1
MC19_J0755,*,#,1
MC19_J0763,MC19_RM074,MC19_F0888,1
MC19_J0771,MC19_RM070,MC19_F0215,1
MC19_J0779,MC19_M0353,MC19_F0461,1
MC19_J0787,MC19_RM051,MC19_F0502,1
MC19_J0795,MC19_RM030,MC19_F0338,1
MC19_J0803,MC19_M0693,MC19_F0268,1
MC19_J0811,MC19_RM070,MC19_F0215,1
MC19_J0819,MC19_M0366,MC19_F0338,1
MC19_J0732,*,#,1
MC19_J0740,MC19_M0997,MC19_F0918,1
MC19_J0748,MC19_M0366,MC19_F0338,1
MC19_J0756,MC19_M0173,MC19_F0912,1
MC19_J0764,MC19_RM021,MC19_F0029,1
MC19_J0772,MC19_RM075,MC19_F0346,1
MC19_J0780,MC19_M0299,MC19_F0504,1
MC19_J0788,MC19_RM045,MC19_F0147,1
MC19_J0796,MC19_M0304,MC19_F0187,1
MC19_J0804,*,#,1
MC19_J0812,MC19_M0012,MC19_F0964,1
MC19_J0820,MC19_M0304,MC19_F0187,1
MC19_J0733,MC19_M0015,MC19_F0888,1
MC19_J0741,MC19_M0681,MC19_F0038,1
MC19_J0749,MC19_M0531,MC19_F0078,1
MC19_J0757,MC19_M0968,MC19_F0404,1
MC19_J0765,MC19_M0304,MC19_F0187,1
MC19_J0773,MC19_RM070,MC19_F0215,1
MC19_J0781,MC19_M0304,MC19_F0187,1
MC19_J0789,MC19_M0015,MC19_F0888,1
MC19_J0797,MC19_RM057,MC19_F0242,1
MC19_J0805,MC19_M0473,#,1
MC19_J0813,MC19_M0173,MC19_F0912,1
MC19_J0821,MC19_M0015,MC19_F0888,1
MC19_J0734,MC19_M0015,MC19_F0888,1
MC19_J0742,*,#,1
MC19_J0750,MC19_M0366,MC19_F0338,1
MC19_J0758,MC19_M0968,MC19_F0404,1
MC19_J0766,MC19_M0564,MC19_F0149,1
MC19_J0774,MC19_M0968,MC19_F0404,1
MC19_J0782,MC19_M0128,MC19_F0372,1
MC19_J0790,MC19_RM010,MC19_F0922,1
MC19_J0798,MC19_M0299,MC19_F0504,1
MC19_J0806,MC19_M0932,MC19_F0999,1
MC19_J0814,MC19_M0571,MC19_F0994,1
MC19_J0823,MC19_RM050,MC19_F0593,1
MC19_J0831,MC19_M0997,MC19_F0918,1
MC19_J0839,MC19_RM045,MC19_F0147,1
MC19_J0847,*,#,1
MC19_J0855,MC19_RM037,MC19_F0995,1
MC19_J0863,MC19_M0997,MC19_F0918,1
MC19_J0871,MC19_RM101,MC19_F0038,1
MC19_J0879,MC19_M0155,MC19_F0546,1
MC19_J0887,MC19_RM033,#,1
MC19_J0895,MC19_M0366,MC19_F0338,1
MC19_J0903,MC19_RM074,MC19_F0888,1
MC19_J0911,MC19_M0976,#,1
MC19_J0824,MC19_M0015,MC19_F0888,1
MC19_J0832,MC19_M0104,MC19_F0073,1
MC19_J0840,MC19_RM010,MC19_F0922,1
MC19_J0848,MC19_M0516,MC19_F0455,1
MC19_J0856,MC19_RM102,MC19_F0658,1
MC19_J0864,MC19_RM018,MC19_F0918,1
MC19_J0872,*,#,1
MC19_J0880,MC19_M0304,MC19_F0187,1
MC19_J0888,MC19_M0020,#,1
MC19_J0896,MC19_M0662,MC19_F0578,1
MC19_J0904,MC19_RM033,#,1
MC19_J0912,MC19_M0299,MC19_F0504,1
MC19_J0825,MC19_RM040,MC19_F0416,1
MC19_J0833,MC19_RM112,MC19_F0972,1
MC19_J0841,MC19_M0569,MC19_F0595,1
MC19_J0849,MC19_RM105,MC19_F0404,1
MC19_J0857,MC19_M0353,MC19_F0461,1
MC19_J0865,*,#,1
MC19_J0873,MC19_M0589,MC19_F0215,1
MC19_J0881,MC19_RM010,MC19_F0922,1
MC19_J0889,MC19_M0564,MC19_F0149,1
MC19_J0897,MC19_M0304,MC19_F0187,1
MC19_J0905,MC19_RM050,MC19_F0593,1
MC19_J0913,MC19_RM071,MC19_F0428,1
MC19_J0826,MC19_M0304,MC19_F0187,1
MC19_J0834,MC19_RM037,MC19_F0995,1
MC19_J0842,MC19_RM102,MC19_F0658,1
MC19_J0850,*,#,1
MC19_J0858,MC19_RM073,MC19_F0063,1
MC19_J0866,MC19_RM033,#,1
MC19_J0874,MC19_RM061,MC19_F0078,1
MC19_J0882,MC19_RM013,MC19_F0251,1
MC19_J0890,MC19_RM071,MC19_F0428,1
MC19_J0898,*,#,1
MC19_J0906,MC19_M0015,MC19_F0888,1
MC19_J0914,MC19_RM071,MC19_F0428,1
MC19_J0827,MC19_M0304,MC19_F0187,1
MC19_J0835,MC19_RM008,MC19_F0964,1
MC19_J0843,MC19_RM043,MC19_F0390,1
MC19_J0851,MC19_M0094,MC19_F0903,1
MC19_J0859,MC19_RM070,MC19_F0215,1
MC19_J0867,MC19_M0355,MC19_F0402,1
MC19_J0875,MC19_M0130,MC19_F0242,1
MC19_J0883,MC19_M0541,MC19_F0251,1
MC19_J0891,MC19_M0564,MC19_F0149,1
MC19_J0899,MC19_M0128,MC19_F0372,1
MC19_J0907,MC19_M0304,MC19_F0187,1
MC19_J0915,MC19_M0900,MC19_F0006,1
MC19_J0828,MC19_M0997,MC19_F0918,1
MC19_J0836,MC19_RM073,MC19_F0063,1
MC19_J0844,MC19_M0130,MC19_F0242,1
MC19_J0852,MC19_M0896,#,1
MC19_J0860,MC19_RM010,MC19_F0922,1
MC19_J0868,MC19_RM074,MC19_F0888,1
MC19_J0876,*,#,1
MC19_J0884,*,#,1
MC19_J0892,MC19_M0681,MC19_F0038,1
MC19_J0900,MC19_RM024,MC19_F0587,1
MC19_J0908,*,#,1
MC19_J0916,MC19_RM006,MC19_F0367,1
MC19_J0829,MC19_M0304,MC19_F0187,1
MC19_J0837,MC19_M0891,MC19_F0106,1
MC19_J0845,MC19_M0997,MC19_F0918,1
MC19_J0853,MC19_M0304,MC19_F0187,1
MC19_J0861,MC19_RM051,MC19_F0502,1
MC19_J0869,MC19_M0015,MC19_F0888,1
MC19_J0877,*,#,1
MC19_J0885,MC19_RM033,#,1
MC19_J0893,MC19_M0015,MC19_F0888,1
MC19_J0901,MC19_RM015,MC19_F0187,1
MC19_J0909,MC19_RM070,MC19_F0215,1
MC19_J0917,*,MC19_F0308,1
MC19_J0830,MC19_M0997,MC19_F0918,1
MC19_J0838,MC19_M0304,MC19_F0187,1
MC19_J0846,MC19_RM046,MC19_F0146,1
MC19_J0854,MC19_RM050,MC19_F0593,1
MC19_J0862,*,#,1
MC19_J0870,*,#,1
MC19_J0878,MC19_M0662,MC19_F0578,1
MC19_J0886,MC19_RM074,MC19_F0888,1
MC19_J0894,MC19_RM030,MC19_F0338,1
MC19_J0902,MC19_M0250,MC19_F0428,1
MC19_J0910,*,#,1
MC19_J0919,MC19_M0015,MC19_F0888,1
MC19_J0927,MC19_M0299,MC19_F0504,1
MC19_J0935,MC19_M0516,MC19_F0455,1
MC19_J0943,MC19_M0531,MC19_F0078,1
MC19_J0951,MC19_RM069,MC19_F0595,1
MC19_J0959,*,#,1
MC19_J0967,MC19_RM030,MC19_F0338,1
MC19_J0975,MC19_RM064,MC19_F0075,1
MC19_J0983,MC19_RM033,#,1
MC19_J0991,MC19_M0900,MC19_F0006,1
MC19_J0999,MC19_RM105,MC19_F0404,1
MC19_J1007,MC19_M0900,MC19_F0006,1
MC19_J0920,MC19_M0353,MC19_F0461,1
MC19_J0928,MC19_M0831,MC19_F0096,1
MC19_J0936,MC19_M0174,MC19_F0416,1
MC19_J0944,MC19_RM006,MC19_F0367,1
MC19_J0952,MC19_RM067,MC19_F0057,1
MC19_J0960,MC19_RM070,MC19_F0215,1
MC19_J0968,MC19_RM074,MC19_F0888,1
MC19_J0976,*,#,1
MC19_J0984,MC19_RM004,MC19_F0177,1
MC19_J0992,MC19_M0304,MC19_F0187,1
MC19_J1000,MC19_M0304,MC19_F0187,1
MC19_J1008,MC19_M0304,MC19_F0187,1
MC19_J0921,MC19_M0128,MC19_F0372,1
MC19_J0929,MC19_M0304,MC19_F0187,1
MC19_J0937,MC19_M0056,MC19_F0977,1
MC19_J0945,MC19_M0366,MC19_F0338,1
MC19_J0953,MC19_RM011,MC19_F0461,1
MC19_J0961,MC19_M0891,MC19_F0106,1
MC19_J0969,MC19_RM074,MC19_F0888,1
MC19_J0977,MC19_RM033,#,1
MC19_J0985,MC19_RM004,MC19_F0177,1
MC19_J0993,MC19_RM074,MC19_F0888,1
MC19_J1001,MC19_RM030,MC19_F0338,1
MC19_J1009,MC19_RM097,MC19_F0980,1
MC19_J0922,MC19_RM083,MC19_F0268,1
MC19_J0930,MC19_RM087,#,1
MC19_J0938,MC19_RM008,MC19_F0964,1
MC19_J0946,MC19_RM044,MC19_F0977,1
MC19_J0954,MC19_RM105,MC19_F0404,1
MC19_J0962,MC19_M0015,MC19_F0888,1
MC19_J0970,MC19_M0681,MC19_F0038,1
MC19_J0978,MC19_RM031,MC19_F0006,1
MC19_J0986,MC19_RM074,MC19_F0888,1
MC19_J0994,MC19_RM024,MC19_F0587,1
MC19_J1002,*,#,1
MC19_J1010,MC19_M0997,MC19_F0918,1
MC19_J0923,MC19_M0531,MC19_F0078,1
MC19_J0931,MC19_RM083,MC19_F0268,1
MC19_J0939,MC19_M0304,MC19_F0187,1
MC19_J0947,MC19_RM039,MC19_F0451,1
MC19_J0955,MC19_M0366,MC19_F0338,1
MC19_J0963,MC19_RM008,MC19_F0964,1
MC19_J0971,MC19_RM070,MC19_F0215,1
MC19_J0979,MC19_RM020,MC19_F0459,1
MC19_J0987,MC19_RM024,MC19_F0587,1
MC19_J0995,*,MC19_F0957,1
MC19_J1003,MC19_RM052,MC19_F0014,1
MC19_J1011,MC19_RM036,MC19_F0219,1
MC19_J0924,MC19_RM057,MC19_F0242,1
MC19_J0932,MC19_RM044,MC19_F0977,1
MC19_J0940,MC19_RM111,MC19_F0441,1
MC19_J0948,MC19_M0015,MC19_F0888,1
MC19_J0956,MC19_RM007,MC19_F0106,1
MC19_J0964,MC19_RM013,MC19_F0251,1
MC19_J0972,MC19_M0295,MC19_F0182,1
MC19_J0980,MC19_M0518,MC19_F0192,1
MC19_J0988,MC19_M0564,MC19_F0149,1
MC19_J0996,MC19_RM074,MC19_F0888,1
MC19_J1004,MC19_RM067,MC19_F0057,1
MC19_J1012,MC19_M0313,MC19_F0539,1
MC19_J0925,MC19_RM101,MC19_F0038,1
MC19_J0933,MC19_RM074,MC19_F0888,1
MC19_J0941,MC19_RM022,MC19_F0989,1
MC19_J0949,MC19_RM033,#,1
MC19_J0957,MC19_M0997,MC19_F0918,1
MC19_J0965,MC19_M0968,MC19_F0404,1
MC19_J0973,MC19_M0034,MC19_F0892,1
MC19_J0981,MC19_RM074,MC19_F0888,1
MC19_J0989,MC19_RM015,MC19_F0187,1
MC19_J0997,*,#,1
MC19_J1005,MC19_RM004,MC19_F0177,1
MC19_J1013,MC19_RM007,MC19_F0106,1
MC19_J0926,MC19_M0076,MC19_F0240,1
MC19_J0934,MC19_RM008,MC19_F0964,1
MC19_J0942,MC19_RM030,MC19_F0338,1
MC19_J0950,*,#,1
MC19_J0958,MC19_RM074,MC19_F0888,1
MC19_J0966,MC19_RM033,#,1
MC19_J0974,MC19_RM053,MC19_F0547,1
MC19_J0982,MC19_RM050,MC19_F0593,1
MC19_J0990,MC19_M0900,MC19_F0006,1
MC19_J0998,MC19_RM083,MC19_F0268,1
MC19_J1006,MC19_M0997,MC19_F0918,1
MC19_J1015,MC19_M0012,MC19_F0964,1
MC19_J1023,MC19_RM093,MC19_F0867,1
MC19_J1031,MC19_M0600,MC19_F0029,1
MC19_J1039,MC19_RM074,MC19_F0888,1
MC19_J1047,MC19_M0304,MC19_F0187,1
MC19_J1055,MC19_RM083,MC19_F0268,1
MC19_J1063,MC19_M0896,#,1
MC19_J1071,MC19_RM080,MC19_F0149,1
MC19_J1079,MC19_RM008,MC19_F0964,1
MC19_J1087,MC19_RM007,MC19_F0106,1
MC19_J1095,MC19_M0015,MC19_F0888,1
MC19_J1103,MC19_RM008,MC19_F0964,1
MC19_J1016,MC19_RM074,MC19_F0888,1
MC19_J1024,MC19_RM052,MC19_F0014,1
MC19_J1032,MC19_RM101,MC19_F0038,1
MC19_J1040,MC19_RM036,MC19_F0219,1
MC19_J1048,*,#,1
MC19_J1056,MC19_M0041,MC19_F0972,1
MC19_J1064,MC19_RM006,MC19_F0367,1
MC19_J1072,MC19_M0076,MC19_F0240,1
MC19_J1080,MC19_M0174,MC19_F0416,1
MC19_J1088,MC19_RM057,MC19_F0242,1
MC19_J1096,*,#,1
MC19_J1104,*,#,1
MC19_J1017,MC19_RM053,MC19_F0547,1
MC19_J1025,*,#,1
MC19_J1033,MC19_RM037,MC19_F0995,1
MC19_J1041,MC19_RM027,MC19_F0192,1
MC19_J1049,MC19_RM074,MC19_F0888,1
MC19_J1057,MC19_M0831,MC19_F0096,1
MC19_J1065,MC19_RM040,MC19_F0416,1
MC19_J1073,MC19_M0672,MC19_F0075,1
MC19_J1081,MC19_M0062,MC19_F0459,1
MC19_J1089,*,MC19_F0308,1
MC19_J1097,*,#,1
MC19_J1105,MC19_M0062,MC19_F0459,1
MC19_J1018,MC19_RM061,MC19_F0078,1
MC19_J1026,MC19_M0968,MC19_F0404,1
MC19_J1034,MC19_RM105,MC19_F0404,1
MC19_J1042,MC19_RM005,MC19_F0100,1
MC19_J1050,MC19_RM068,MC19_F0994,1
MC19_J1058,MC19_RM033,#,1
MC19_J1066,MC19_RM043,MC19_F0390,1
MC19_J1074,MC19_M0056,MC19_F0977,1
MC19_J1082,MC19_RM112,MC19_F0972,1
MC19_J1090,MC19_M0062,MC19_F0459,1
MC19_J1098,MC19_RM020,MC19_F0459,1
MC19_J1106,MC19_RM039,MC19_F0451,1
MC19_J1019,MC19_RM105,MC19_F0404,1
MC19_J1027,MC19_RM010,MC19_F0922,1
MC19_J1035,MC19_M0015,MC19_F0888,1
MC19_J1043,MC19_M0015,MC19_F0888,1
MC19_J1051,MC19_M0299,MC19_F0504,1
MC19_J1059,MC19_RM033,#,1
MC19_J1067,MC19_RM110,MC19_F0903,1
MC19_J1075,MC19_RM069,MC19_F0595,1
MC19_J1083,MC19_M0408,MC19_F0485,1
MC19_J1091,MC19_M0896,#,1
MC19_J1099,*,#,1
MC19_J1107,MC19_M0012,MC19_F0964,1
MC19_J1020,*,#,1
MC19_J1028,MC19_RM020,MC19_F0459,1
MC19_J1036,MC19_RM061,MC19_F0078,1
MC19_J1044,MC19_RM055,MC19_F0546,1
MC19_J1052,MC19_M0113,MC19_F0147,1
MC19_J1060,MC19_RM008,MC19_F0964,1
MC19_J1068,MC19_M0015,MC19_F0888,1
MC19_J1076,MC19_RM105,MC19_F0404,1
MC19_J1084,*,MC19_F0539,1
MC19_J1092,MC19_M0041,MC19_F0972,1
MC19_J1100,MC19_RM011,MC19_F0461,1
MC19_J1108,MC19_M0155,MC19_F0546,1
MC19_J1021,MC19_M0190,MC19_F0219,1
MC19_J1029,MC19_M0976,#,1
MC19_J1037,MC19_RM022,MC19_F0989,1
MC19_J1045,MC19_RM015,MC19_F0187,1
MC19_J1053,MC19_RM074,MC19_F0888,1
MC19_J1061,*,#,1
MC19_J1069,MC19_RM030,MC19_F0338,1
MC19_J1077,MC19_M0366,MC19_F0338,1
MC19_J1085,MC19_RM032,MC19_F0539,1
MC19_J1093,MC19_M0056,MC19_F0977,1
MC19_J1101,MC19_M0113,MC19_F0147,1
MC19_J1109,*,#,1
MC19_J1022,MC19_RM064,MC19_F0075,1
MC19_J1030,MC19_M0366,MC19_F0338,1
MC19_J1038,MC19_M0174,MC19_F0416,1
MC19_J1046,MC19_RM006,MC19_F0367,1
MC19_J1054,MC19_RM074,MC19_F0888,1
MC19_J1062,MC19_RM004,MC19_F0177,1
MC19_J1070,*,MC19_F0100,1
MC19_J1078,MC19_M0473,#,1
MC19_J1086,MC19_RM074,MC19_F0888,1
MC19_J1094,MC19_RM007,MC19_F0106,1
MC19_J1102,MC19_RM064,MC19_F0075,1
MC19_J1119,MC19_M0304,MC19_F0187,1
MC19_J1127,MC19_RM113,#,1
MC19_J1135,MC19_M0304,MC19_F0187,1
MC19_J1143,MC19_RM051,MC19_F0502,1
MC19_J1151,MC19_RM074,MC19_F0888,1
MC19_J1159,MC19_M0891,MC19_F0106,1
MC19_J1167,MC19_M0155,MC19_F0546,1
MC19_J1175,MC19_RM109,MC19_F0999,1
MC19_J1183,*,#,1
MC19_J1191,MC19_M0174,MC19_F0416,1
MC19_J1199,MC19_RM025,MC19_F0264,1
MC19_J1112,MC19_M0304,MC19_F0187,1
MC19_J1120,MC19_RM043,MC19_F0390,1
MC19_J1128,MC19_M0056,MC19_F0977,1
MC19_J1136,MC19_RM105,MC19_F0404,1
MC19_J1144,MC19_RM009,MC19_F0504,1
MC19_J1152,MC19_RM030,MC19_F0338,1
MC19_J1160,MC19_RM018,MC19_F0918,1
MC19_J1176,MC19_RM099,MC19_F0912,1
MC19_J1184,*,#,1
MC19_J1192,*,#,1
MC19_J1200,MC19_M0154,MC19_F0536,1
MC19_J1113,MC19_RM099,MC19_F0912,1
MC19_J1121,MC19_RM007,MC19_F0106,1
MC19_J1129,MC19_M0518,MC19_F0192,1
MC19_J1137,MC19_RM010,MC19_F0922,1
MC19_J1145,MC19_M0968,MC19_F0404,1
MC19_J1153,MC19_RM007,MC19_F0106,1
MC19_J1161,MC19_M0997,MC19_F0918,1
MC19_J1169,MC19_M0154,MC19_F0536,1
MC19_J1177,MC19_RM007,MC19_F0106,1
MC19_J1185,MC19_M0997,MC19_F0918,1
MC19_J1193,MC19_M0968,MC19_F0404,1
MC19_J1201,MC19_M0516,MC19_F0455,1
MC19_J1114,MC19_M0355,MC19_F0402,1
MC19_J1122,MC19_RM008,MC19_F0964,1
MC19_J1130,MC19_M0304,MC19_F0187,1
MC19_J1138,MC19_RM074,MC19_F0888,1
MC19_J1146,MC19_M0831,MC19_F0096,1
MC19_J1154,*,#,1
MC19_J1162,MC19_RM006,MC19_F0367,1
MC19_J1178,MC19_M0997,MC19_F0918,1
MC19_J1186,MC19_M0831,MC19_F0096,1
MC19_J1194,MC19_RM067,MC19_F0057,1
MC19_J1202,MC19_RM079,MC19_F0073,1
MC19_J1115,MC19_RM051,MC19_F0502,1
MC19_J1123,MC19_M0304,MC19_F0187,1
MC19_J1131,MC19_M0899,MC19_F0138,1
MC19_J1139,MC19_RM004,MC19_F0177,1
MC19_J1147,MC19_M0319,MC19_F0989,1
MC19_J1155,MC19_M0831,MC19_F0096,1
MC19_J1163,MC19_RM064,MC19_F0075,1
MC19_J1171,MC19_RM014,MC19_F0529,1
MC19_J1179,MC19_M0155,MC19_F0546,1
MC19_J1187,MC19_RM011,MC19_F0461,1
MC19_J1195,MC19_RM018,MC19_F0918,1
MC19_J1203,MC19_RM092,MC19_F0010,1
MC19_J1116,MC19_M0299,MC19_F0504,1
MC19_J1124,MC19_M0056,MC19_F0977,1
MC19_J1132,MC19_RM074,MC19_F0888,1
MC19_J1140,MC19_RM020,MC19_F0459,1
MC19_J1148,MC19_RM102,MC19_F0658,1
MC19_J1156,MC19_M0271,MC19_F0922,1
MC19_J1164,MC19_RM050,MC19_F0593,1
MC19_J1172,MC19_M0531,MC19_F0078,1
MC19_J1180,MC19_M0128,MC19_F0372,1
MC19_J1188,MC19_RM004,MC19_F0177,1
MC19_J1196,MC19_RM105,MC19_F0404,1
MC19_J1204,MC19_M0079,MC19_F0502,1
MC19_J1117,MC19_RM064,MC19_F0075,1
MC19_J1125,*,#,1
MC19_J1133,MC19_RM051,MC19_F0502,1
MC19_J1141,MC19_RM022,MC19_F0989,1
MC19_J1149,*,#,1
MC19_J1157,MC19_M0968,MC19_F0404,1
MC19_J1165,MC19_RM094,MC19_F0163,1
MC19_J1173,MC19_RM099,MC19_F0912,1
MC19_J1181,MC19_M0475,MC19_F0292,1
MC19_J1189,MC19_RM105,MC19_F0404,1
MC19_J1197,MC19_M0672,MC19_F0075,1
MC19_J1205,MC19_M0891,MC19_F0106,1
MC19_J1118,*,#,1
MC19_J1126,MC19_RM044,MC19_F0977,1
MC19_J1134,*,#,1
MC19_J1142,MC19_M0408,MC19_F0485,1
MC19_J1150,MC19_RM085,MC19_F0326,1
MC19_J1158,MC19_RM058,MC19_F0243,1
MC19_J1166,MC19_RM111,MC19_F0441,1
MC19_J1174,MC19_RM057,MC19_F0242,1
MC19_J1182,MC19_RM040,MC19_F0416,1
MC19_J1190,MC19_M0174,MC19_F0416,1
MC19_J1198,MC19_M0012,MC19_F0964,1
MC19_J1207,MC19_M0056,MC19_F0977,1
MC19_J1215,MC19_RM086,MC19_F0381,1
MC19_J1223,MC19_RM073,MC19_F0063,1
MC19_J1231,MC19_M0968,MC19_F0404,1
MC19_J1239,MC19_RM027,MC19_F0192,1
MC19_J1247,MC19_M0173,MC19_F0912,1
MC19_J1255,MC19_M0968,MC19_F0404,1
MC19_J1263,MC19_RM007,MC19_F0106,1
MC19_J1271,MC19_RM100,MC19_F0549,1
MC19_J1279,MC19_M0250,MC19_F0428,1
MC19_J1287,MC19_RM085,MC19_F0326,1
MC19_J1208,MC19_RM071,MC19_F0428,1
MC19_J1216,MC19_RM079,MC19_F0073,1
MC19_J1224,MC19_RM022,MC19_F0989,1
MC19_J1232,MC19_M0056,MC19_F0977,1
MC19_J1240,MC19_RM087,#,1
MC19_J1248,MC19_RM011,MC19_F0461,1
MC19_J1256,MC19_M0015,MC19_F0888,1
MC19_J1264,MC19_RM067,MC19_F0057,1
MC19_J1272,MC19_M0221,MC19_F0277,1
MC19_J1280,MC19_M0831,MC19_F0096,1
MC19_J1288,MC19_RM033,#,1
MC19_J1296,MC19_RM106,MC19_F0488,1
MC19_J1209,MC19_M0672,MC19_F0075,1
MC19_J1217,MC19_RM013,MC19_F0251,1
MC19_J1225,MC19_M0564,MC19_F0149,1
MC19_J1233,MC19_M0208,MC19_F0243,1
MC19_J1241,MC19_RM008,MC19_F0964,1
MC19_J1249,MC19_M0020,#,1
MC19_J1257,MC19_RM008,MC19_F0964,1
MC19_J1273,MC19_M0399,MC19_F0358,1
MC19_J1281,MC19_M0020,#,1
MC19_J1289,MC19_M0997,MC19_F0918,1
MC19_J1297,*,#,1
MC19_J1210,MC19_RM002,MC19_F0182,1
MC19_J1218,MC19_RM020,MC19_F0459,1
MC19_J1226,MC19_RM045,MC19_F0147,1
MC19_J1234,MC19_RM064,MC19_F0075,1
MC19_J1242,MC19_M0056,MC19_F0977,1
MC19_J1250,MC19_M0020,#,1
MC19_J1258,MC19_RM051,MC19_F0502,1
MC19_J1266,MC19_RM105,MC19_F0404,1
MC19_J1274,MC19_M0531,MC19_F0078,1
MC19_J1282,MC19_RM074,MC19_F0888,1
MC19_J1290,MC19_RM008,MC19_F0964,1
MC19_J1298,MC19_RM007,MC19_F0106,1
MC19_J1211,MC19_RM031,MC19_F0006,1
MC19_J1219,MC19_RM043,MC19_F0390,1
MC19_J1227,MC19_RM044,MC19_F0977,1
MC19_J1235,MC19_RM051,MC19_F0502,1
MC19_J1243,MC19_M0128,MC19_F0372,1
MC19_J1251,MC19_M0896,#,1
MC19_J1259,MC19_M0899,MC19_F0138,1
MC19_J1267,MC19_M0531,MC19_F0078,1
MC19_J1275,MC19_RM051,MC19_F0502,1
MC19_J1283,*,#,1
MC19_J1291,MC19_M0681,MC19_F0038,1
MC19_J1299,MC19_M0128,MC19_F0372,1
MC19_J1212,*,#,1
MC19_J1220,MC19_RM043,MC19_F0390,1
MC19_J1228,*,#,1
MC19_J1236,MC19_M0672,MC19_F0075,1
MC19_J1244,MC19_M0128,MC19_F0372,1
MC19_J1252,MC19_RM071,MC19_F0428,1
MC19_J1260,*,#,1
MC19_J1268,MC19_RM061,MC19_F0078,1
MC19_J1276,MC19_M0968,MC19_F0404,1
MC19_J1284,MC19_RM061,MC19_F0078,1
MC19_J1292,MC19_RM044,MC19_F0977,1
MC19_J1300,MC19_RM105,MC19_F0404,1
MC19_J1213,MC19_RM075,MC19_F0346,1
MC19_J1221,MC19_RM044,MC19_F0977,1
MC19_J1229,MC19_RM102,MC19_F0658,1
MC19_J1237,MC19_M0174,MC19_F0416,1
MC19_J1245,MC19_M0859,MC19_F0488,1
MC19_J1253,*,MC19_F0506,1
MC19_J1261,MC19_M0313,MC19_F0539,1
MC19_J1269,MC19_M0531,MC19_F0078,1
MC19_J1277,MC19_RM064,MC19_F0075,1
MC19_J1285,MC19_M0068,MC19_F0390,1
MC19_J1293,MC19_M0531,MC19_F0078,1
MC19_J1301,MC19_M0997,MC19_F0918,1
MC19_J1214,MC19_M0672,MC19_F0075,1
MC19_J1222,MC19_M0968,MC19_F0404,1
MC19_J1230,MC19_RM055,MC19_F0546,1
MC19_J1238,MC19_M0932,MC19_F0999,1
MC19_J1246,MC19_RM097,MC19_F0980,1
MC19_J1254,MC19_RM004,MC19_F0177,1
MC19_J1262,MC19_RM008,MC19_F0964,1
MC19_J1270,MC19_M0299,MC19_F0504,1
MC19_J1278,MC19_M0079,MC19_F0502,1
MC19_J1286,MC19_M0174,MC19_F0416,1
MC19_J1294,MC19_M0049,MC19_F0933,1
MC21_J0002,MC19_M0313,MC19_F0539,1
MC21_J0010,MC19_RM083,MC19_F0268,1
MC21_J0018,MC19_M0058,MC19_F0264,1
MC21_J0026,MC19_M0968,MC19_F0404,1
MC21_J0034,MC19_RM007,MC19_F0106,1
MC21_J0003,MC19_RM067,MC19_F0057,1
MC21_J0011,MC19_RM105,MC19_F0404,1
MC21_J0019,MC19_M0997,MC19_F0918,1
MC21_J0027,MC19_RM044,MC19_F0977,1
MC21_J0035,MC19_RM083,MC19_F0268,1
MC21_J0042,MC19_RM030,MC19_F0338,1
MC21_J0004,MC19_RM073,MC19_F0063,1
MC21_J0012,MC19_M0304,MC19_F0187,1
MC21_J0028,MC19_RM030,MC19_F0338,1
MC21_J0005,MC19_M0020,#,1
MC21_J0013,MC19_RM106,MC19_F0488,1
MC21_J0021,*,#,1
MC21_J0006,MC19_RM046,MC19_F0146,1
MC21_J0014,MC19_M0015,MC19_F0888,1
MC21_J0022,MC19_M0056,MC19_F0977,1
MC21_J0030,MC19_M0859,MC19_F0488,1
MC21_J0007,MC19_RM052,MC19_F0014,1
MC21_J0015,MC19_RM051,MC19_F0502,1
MC21_J0031,MC19_RM073,MC19_F0063,1
